timestamp,destination_id,destination_name,category,base_capacity,hour,day_of_week,month,is_weekend,is_holiday,is_monsoon,temperature_c,rainfall_mm,wind_kmh,weather_hazard_score,traffic_delay_factor,highway_ingress_vph,parking_occupancy_pct,active_visitors,dcc_threshold,dcc_load_ratio,is_critical_breach,target_visitors_1h,target_visitors_12h,target_dcc_ratio_1h,target_dcc_ratio_12h,target_breach_next_4h,target_breach_onset_4h
2025-08-30 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,4,8,0,0,1,21.7,0.0,24.8,0.14,2.68,3200,100,31534,5221,6.04,1,30842.0,25436.0,5.649,5.606,1,0
2025-08-30 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,4,8,0,0,1,19.9,0.0,12.3,0.07,2.65,3200,100,30842,5460,5.649,1,23922.0,26612.0,4.409,4.935,1,0
2025-08-30 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,4,8,0,0,1,18.3,0.0,14.6,0.08,2.49,3200,100,23922,5426,4.409,1,18957.0,39278.0,3.561,7.331,1,0
2025-08-30 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,4,8,0,0,1,18.5,0.0,20.3,0.11,2.6,3200,100,18957,5323,3.561,1,16852.0,47682.0,3.166,10.055,1,0
2025-08-30 19:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,0,5,8,1,0,1,18.0,0.0,20.8,0.11,2.32,3200,100,16852,5323,3.166,1,15811.0,57199.0,2.97,10.956,1,0
2025-08-30 20:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,1,5,8,1,0,1,17.3,0.0,20.6,0.11,2.41,3200,100,15811,5323,2.97,1,14710.0,58410.0,2.763,15.299,1,0
2025-08-30 21:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,2,5,8,1,0,1,18.0,0.0,19.7,0.11,2.4,3200,100,14710,5323,2.763,1,13881.0,62695.0,2.606,13.221,1,0
2025-08-30 22:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,3,5,8,1,0,1,17.0,0.0,24.8,0.14,1.96,3200,98,13881,5327,2.606,1,13741.0,61881.0,2.565,12.254,1,0
2025-08-30 23:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,4,5,8,1,0,1,17.9,0.0,18.6,0.1,2.04,3200,100,13741,5358,2.565,1,13641.0,64844.0,2.53,13.773,1,0
2025-08-31 00:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,5,5,8,1,0,1,20.8,0.0,15.7,0.09,2.17,3200,100,13641,5392,2.53,1,20966.0,65828.0,3.99,12.527,1,0
2025-08-31 01:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,6,5,8,1,0,1,19.3,0.0,24.1,0.13,2.67,3200,100,20966,5255,3.99,1,24787.0,58795.0,4.597,12.863,1,0
2025-08-31 02:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,7,5,8,1,0,1,21.3,0.0,16.6,0.09,2.66,3200,100,24787,5392,4.597,1,25436.0,55163.0,5.606,11.891,1,0
2025-08-31 03:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,8,5,8,1,0,1,20.3,14.7,20.8,0.34,2.76,3200,100,25436,4537,5.606,1,26612.0,54245.0,4.935,10.191,1,0
2025-08-31 04:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,9,5,8,1,0,1,22.7,0.0,16.2,0.09,2.66,3200,100,26612,5392,4.935,1,39278.0,49674.0,7.331,12.344,1,0
2025-08-31 05:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,10,5,8,1,0,1,23.9,0.0,18.1,0.1,2.66,3200,100,39278,5358,7.331,1,47682.0,38647.0,10.055,7.167,1,0
2025-08-31 06:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,11,5,8,1,0,1,24.7,10.9,20.9,0.28,2.73,3200,100,47682,4742,10.055,1,57199.0,29925.0,10.956,8.607,1,0
2025-08-31 07:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,12,5,8,1,0,1,25.2,2.9,17.1,0.14,2.68,3200,100,57199,5221,10.956,1,58410.0,24921.0,15.299,4.651,1,0
2025-08-31 08:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,13,5,8,1,0,1,24.9,29.2,17.3,0.55,2.84,3200,100,58410,3818,15.299,1,62695.0,20951.0,13.221,3.91,1,0
2025-08-31 09:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,14,5,8,1,0,1,26.8,10.1,23.3,0.28,2.73,3200,100,62695,4742,13.221,1,61881.0,18861.0,12.254,3.52,1,0
2025-08-31 10:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,15,5,8,1,0,1,25.5,4.1,23.2,0.19,2.7,3200,100,61881,5050,12.254,1,64844.0,17568.0,13.773,3.3,1,0
2025-08-31 11:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,16,5,8,1,0,1,26.3,13.1,16.7,0.29,2.74,3200,100,64844,4708,13.773,1,65828.0,16498.0,12.527,3.041,1,0
2025-08-31 12:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,17,5,8,1,0,1,26.1,2.4,16.6,0.13,2.67,3200,100,65828,5255,12.527,1,58795.0,14337.0,12.863,2.659,1,0
2025-08-31 13:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,18,5,8,1,0,1,24.0,16.0,15.3,0.33,2.75,3200,100,58795,4571,12.863,1,55163.0,19074.0,11.891,3.606,1,0
2025-08-31 14:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,19,5,8,1,0,1,21.5,13.3,18.8,0.31,2.74,3200,100,55163,4639,11.891,1,54245.0,24061.0,10.191,4.434,1,0
2025-08-31 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,5,8,1,0,1,21.4,0.0,20.8,0.11,2.66,3200,100,54245,5323,10.191,1,49674.0,26803.0,12.344,5.068,1,0
2025-08-31 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,5,8,1,0,1,21.2,24.8,19.7,0.49,2.82,3200,100,49674,4024,12.344,1,38647.0,29133.0,7.167,5.369,1,0
2025-08-31 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,5,8,1,0,1,20.8,0.0,15.6,0.09,2.66,3200,100,38647,5392,7.167,1,29925.0,40732.0,8.607,7.652,1,0
2025-08-31 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,5,8,1,0,1,19.0,36.4,15.2,0.65,2.88,3200,100,29925,3477,8.607,1,24921.0,51578.0,4.651,9.626,1,0
2025-08-31 19:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,0,6,8,1,0,1,18.6,0.0,18.7,0.1,2.66,3200,100,24921,5358,4.651,1,20951.0,60641.0,3.91,11.246,1,0
2025-08-31 20:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,1,6,8,1,0,1,18.3,0.0,17.5,0.1,2.66,3200,100,20951,5358,3.91,1,18861.0,68199.0,3.52,12.491,1,0
2025-08-31 21:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,2,6,8,1,0,1,16.9,0.0,18.9,0.1,2.57,3200,100,18861,5358,3.52,1,17568.0,73651.0,3.3,13.574,1,0
2025-08-31 22:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,3,6,8,1,0,1,17.4,0.0,19.4,0.11,2.66,3200,100,17568,5323,3.3,1,16498.0,74705.0,3.041,13.855,1,0
2025-08-31 23:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,4,6,8,1,0,1,17.8,0.0,14.1,0.08,2.65,3200,100,16498,5426,3.041,1,14337.0,75876.0,2.659,14.346,1,0
2025-09-01 00:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,5,6,8,1,0,1,19.3,0.0,17.3,0.09,2.21,3200,100,14337,5392,2.659,1,19074.0,75204.0,3.606,13.86,1,0
2025-09-01 01:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,6,6,8,1,0,1,19.2,0.0,21.3,0.12,2.67,3200,100,19074,5289,3.606,1,24061.0,68307.0,4.434,13.083,1,0
2025-09-01 02:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,7,6,8,1,0,1,21.0,0.0,14.0,0.08,2.65,3200,100,24061,5426,4.434,1,26803.0,65434.0,5.068,12.293,1,0
2025-09-01 03:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,8,6,8,1,0,1,22.0,0.0,21.6,0.12,2.67,3200,100,26803,5289,5.068,1,29133.0,62912.0,5.369,11.972,1,0
2025-09-01 04:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,9,6,8,1,0,1,23.8,0.0,14.8,0.08,2.65,3200,100,29133,5426,5.369,1,40732.0,63421.0,7.652,11.762,1,0
2025-09-01 05:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,10,6,8,1,0,1,25.4,0.0,19.6,0.11,2.66,3200,100,40732,5323,7.652,1,51578.0,48516.0,9.626,8.998,1,0
2025-09-01 06:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,11,6,8,1,0,1,25.0,0.0,18.4,0.1,2.66,3200,100,51578,5358,9.626,1,60641.0,38497.0,11.246,7.14,1,0
2025-09-01 07:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,12,6,8,1,0,1,27.0,0.0,16.4,0.09,2.66,3200,100,60641,5392,11.246,1,68199.0,29678.0,12.491,5.402,1,0
2025-09-01 08:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,13,6,8,1,0,1,27.5,0.0,12.5,0.07,2.65,3200,100,68199,5460,12.491,1,73651.0,22700.0,13.574,4.292,1,0
2025-09-01 09:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,14,6,8,1,0,1,26.9,0.0,14.3,0.08,2.65,3200,100,73651,5426,13.574,1,74705.0,17829.0,13.855,3.349,1,0
2025-09-01 10:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,15,6,8,1,0,1,27.0,0.0,15.7,0.09,2.66,3200,100,74705,5392,13.855,1,75876.0,14508.0,14.346,2.761,1,0
2025-09-01 11:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,16,6,8,1,0,1,26.2,0.0,22.0,0.12,2.67,3200,100,75876,5289,14.346,1,75204.0,12371.0,13.86,2.084,1,0
2025-09-01 12:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,17,6,8,1,0,1,26.9,0.0,14.5,0.08,2.65,3200,100,75204,5426,13.86,1,68307.0,10730.0,13.083,1.632,1,0
2025-09-01 13:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,18,6,8,1,0,1,22.9,0.0,25.1,0.14,2.68,3200,100,68307,5221,13.083,1,65434.0,12884.0,12.293,2.318,1,0
2025-09-01 14:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,19,6,8,1,0,1,21.3,0.0,20.3,0.11,2.66,3200,100,65434,5323,12.293,1,62912.0,13465.0,11.972,2.754,1,0
2025-09-01 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,6,8,1,0,1,21.4,0.0,23.9,0.13,2.67,3200,100,62912,5255,11.972,1,63421.0,14247.0,11.762,2.642,1,0
2025-09-01 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,6,8,1,0,1,20.8,0.0,16.5,0.09,2.66,3200,100,63421,5392,11.762,1,48516.0,14662.0,8.998,2.884,1,0
2025-09-01 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,6,8,1,0,1,18.7,0.0,15.9,0.09,2.66,3200,100,48516,5392,8.998,1,38497.0,22010.0,7.14,4.056,1,0
2025-09-01 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,6,8,1,0,1,18.8,0.0,16.8,0.09,2.66,3200,100,38497,5392,7.14,1,29678.0,19912.0,5.402,7.594,1,0
2025-09-01 19:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,0,0,9,0,0,1,20.5,0.0,10.6,0.06,2.64,3200,100,29678,5494,5.402,1,22700.0,26355.0,4.292,5.184,1,0
2025-09-01 20:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,1,0,9,0,0,1,19.4,0.0,21.9,0.12,2.67,3200,100,22700,5289,4.292,1,17829.0,30709.0,3.349,6.294,1,0
2025-09-01 21:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,2,0,9,0,0,1,18.4,0.0,20.8,0.11,2.33,3200,100,17829,5323,3.349,1,14508.0,32703.0,2.761,7.376,1,0
2025-09-01 22:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,3,0,9,0,0,1,18.3,0.0,23.2,0.13,2.3,3200,100,14508,5255,2.761,1,12371.0,33704.0,2.084,6.908,1,0
2025-09-01 23:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,4,0,9,0,0,1,19.4,0.0,13.6,0.07,1.84,3200,100,12371,5935,2.084,1,10730.0,33764.0,1.632,6.467,1,0
2025-09-02 00:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,5,0,9,0,0,1,20.6,0.0,16.6,0.09,1.64,2838,100,10730,6575,1.632,1,12884.0,34758.0,2.318,6.657,1,0
2025-09-02 01:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,6,0,9,0,0,1,21.1,0.0,15.7,0.09,1.94,3200,96,12884,5558,2.318,1,13465.0,31952.0,2.754,6.37,1,0
2025-09-02 02:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,7,0,9,0,0,1,23.3,17.4,19.2,0.38,1.8,3200,100,13465,4889,2.754,1,14247.0,30257.0,2.642,5.912,1,0
2025-09-02 03:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,8,0,9,0,0,1,24.1,0.0,15.6,0.09,2.29,3200,100,14247,5392,2.642,1,14662.0,28229.0,2.884,5.911,1,0
2025-09-02 04:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,9,0,9,0,0,1,24.5,5.0,18.8,0.18,2.18,3200,100,14662,5084,2.884,1,22010.0,26616.0,4.056,4.968,1,0
2025-09-02 05:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,10,0,9,0,0,1,24.3,0.0,14.5,0.08,2.65,3200,100,22010,5426,4.056,1,19912.0,20642.0,7.594,3.853,1,0
2025-09-02 06:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,11,0,9,0,0,1,26.1,50.7,21.0,0.9,2.98,3200,100,19912,2622,7.594,1,26355.0,16212.0,5.184,3.773,1,0
2025-09-02 07:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,12,0,9,0,0,1,27.9,6.2,15.0,0.18,2.69,3200,100,26355,5084,5.184,1,30709.0,13357.0,6.294,2.542,1,0
2025-09-02 08:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,13,0,9,0,0,1,27.0,8.6,19.2,0.24,2.72,3200,100,30709,4879,6.294,1,32703.0,11126.0,7.376,1.828,1,0
2025-09-02 09:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,14,0,9,0,0,1,27.6,16.6,21.0,0.37,2.77,3200,100,32703,4434,7.376,1,33704.0,9890.0,6.908,1.598,1,0
2025-09-02 10:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,15,0,9,0,0,1,27.3,8.9,19.2,0.24,2.72,3200,100,33704,4879,6.908,1,33764.0,8576.0,6.467,1.129,1,0
2025-09-02 11:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,16,0,9,0,0,1,26.8,3.9,15.2,0.14,2.68,3200,100,33764,5221,6.467,1,34758.0,7830.0,6.657,0.978,1,0
2025-09-02 12:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,17,0,9,0,0,1,24.1,2.4,18.0,0.14,2.68,3200,100,34758,5221,6.657,1,31952.0,7461.0,6.37,1.037,1,0
2025-09-02 13:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,18,0,9,0,0,1,26.3,7.4,15.1,0.2,2.7,3200,100,31952,5016,6.37,1,30257.0,10249.0,5.912,1.712,1,0
2025-09-02 14:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,19,0,9,0,0,1,24.2,3.9,19.7,0.17,2.69,3200,100,30257,5118,5.912,1,28229.0,12294.0,5.911,2.266,1,0
2025-09-02 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,0,9,0,0,1,23.8,8.9,23.8,0.27,2.73,3200,100,28229,4776,5.911,1,26616.0,13260.0,4.968,2.364,1,0
2025-09-02 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,0,9,0,0,1,21.3,0.5,17.6,0.1,2.66,3200,100,26616,5358,4.968,1,20642.0,14503.0,3.853,2.725,1,0
2025-09-02 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,0,9,0,0,1,20.9,0.0,17.8,0.1,2.66,3200,100,20642,5358,3.853,1,16212.0,19906.0,3.773,3.74,1,0
2025-09-02 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,0,9,0,0,1,20.2,19.3,19.3,0.41,2.63,3200,100,16212,4297,3.773,1,13357.0,25625.0,2.542,4.845,1,0
2025-09-02 19:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,0,1,9,0,0,1,19.5,0.0,24.5,0.13,2.38,3200,100,13357,5255,2.542,1,11126.0,30940.0,1.828,5.813,1,0
2025-09-02 20:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,1,1,9,0,0,1,18.6,0.0,17.8,0.1,1.76,3200,79,11126,6088,1.828,1,9890.0,32966.0,1.598,6.233,1,0
2025-09-02 21:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,2,1,9,0,0,1,17.4,0.0,20.1,0.11,1.72,2756,82,9890,6190,1.598,1,8576.0,34985.0,1.129,6.529,1,0
2025-09-02 22:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,3,1,9,0,0,1,18.1,0.0,15.9,0.09,1.42,2989,82,8576,7594,1.129,1,7830.0,35819.0,0.978,6.772,1,0
2025-09-02 23:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,4,1,9,0,0,1,19.6,0.0,19.7,0.11,1.33,2952,77,7830,8005,0.978,1,7461.0,34519.0,1.037,6.443,1,0
2025-09-03 00:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,5,1,9,0,0,1,19.6,0.0,19.9,0.11,1.48,2498,70,7461,7194,1.037,1,10249.0,33496.0,1.712,6.416,1,0
2025-09-03 01:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,6,1,9,0,0,1,21.2,0.0,18.0,0.1,1.79,2565,96,10249,5986,1.712,1,12294.0,32339.0,2.266,5.998,1,0
2025-09-03 02:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,7,1,9,0,0,1,21.0,0.0,15.3,0.08,2.01,3200,100,12294,5426,2.266,1,13260.0,31307.0,2.364,5.734,1,0
2025-09-03 03:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,8,1,9,0,0,1,23.0,0.0,18.3,0.1,1.91,3200,100,13260,5610,2.364,1,14503.0,30358.0,2.725,5.666,1,0
2025-09-03 04:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,9,1,9,0,0,1,24.9,0.0,20.7,0.11,2.22,3200,100,14503,5323,2.725,1,19906.0,29085.0,3.74,5.36,1,0
2025-09-03 05:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,10,1,9,0,0,1,23.9,0.0,20.4,0.11,2.66,3200,100,19906,5323,3.74,1,25625.0,22588.0,4.845,4.163,1,0
2025-09-03 06:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,11,1,9,0,0,1,26.4,0.0,22.4,0.12,2.67,3200,100,25625,5289,4.845,1,30940.0,17773.0,5.813,3.339,1,0
2025-09-03 07:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,12,1,9,0,0,1,27.2,0.0,20.1,0.11,2.66,3200,100,30940,5323,5.813,1,32966.0,14207.0,6.233,2.652,1,0
2025-09-03 08:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,13,1,9,0,0,1,27.4,0.0,22.7,0.12,2.67,3200,100,32966,5289,6.233,1,34985.0,12061.0,6.529,2.062,1,0
2025-09-03 09:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,14,1,9,0,0,1,26.5,0.0,19.1,0.1,2.66,3200,100,34985,5358,6.529,1,35819.0,10457.0,6.772,1.69,1,0
2025-09-03 10:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,15,1,9,0,0,1,26.9,0.0,22.0,0.12,2.67,3200,100,35819,5289,6.772,1,34519.0,9425.0,6.443,1.416,1,0
2025-09-03 11:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,16,1,9,0,0,1,26.0,0.0,18.6,0.1,2.66,3200,100,34519,5358,6.443,1,33496.0,7421.0,6.416,2.718,1,0
2025-09-03 12:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,17,1,9,0,0,1,26.1,0.0,25.1,0.14,2.68,3200,100,33496,5221,6.416,1,32339.0,7019.0,5.998,1.067,1,0
2025-09-03 13:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,18,1,9,0,0,1,25.1,0.0,17.3,0.09,2.66,3200,100,32339,5392,5.998,1,31307.0,9996.0,5.734,1.288,1,0
2025-09-03 14:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,19,1,9,0,0,1,24.4,0.0,12.3,0.07,2.65,3200,100,31307,5460,5.734,1,30358.0,12275.0,5.666,2.589,1,0
2025-09-03 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,1,9,0,0,1,24.0,0.0,17.9,0.1,2.66,3200,100,30358,5358,5.666,1,29085.0,13287.0,5.36,2.762,1,0
2025-09-03 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,1,9,0,0,1,21.2,0.0,14.9,0.08,2.65,3200,100,29085,5426,5.36,1,22588.0,14613.0,4.163,2.727,1,0
2025-09-03 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,1,9,0,0,1,21.2,0.0,14.2,0.08,2.65,3200,100,22588,5426,4.163,1,17773.0,20779.0,3.339,3.782,1,0
2025-09-03 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,1,9,0,0,1,20.9,0.0,19.4,0.11,2.38,3200,100,17773,5323,3.339,1,14207.0,23578.0,2.652,5.12,1,0
2025-09-03 19:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,0,2,9,0,0,1,19.3,0.0,17.9,0.1,2.21,3200,100,14207,5358,2.652,1,12061.0,27890.0,2.062,5.24,1,0
2025-09-03 20:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,1,2,9,0,0,1,16.1,0.0,20.6,0.11,1.82,3200,100,12061,5850,2.062,1,10457.0,30411.0,1.69,6.653,1,0
2025-09-03 21:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,2,2,9,0,0,1,18.8,0.6,19.5,0.12,1.71,3200,100,10457,6186,1.69,1,9425.0,32642.0,1.416,6.933,1,0
2025-09-03 22:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,3,2,9,0,0,1,18.4,0.0,17.0,0.09,1.62,2807,85,9425,6657,1.416,1,7421.0,29706.0,2.718,8.3,1,0
2025-09-03 23:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,4,2,9,0,0,1,18.5,92.2,21.0,1.0,1.67,2664,61,7421,2730,2.718,1,7019.0,31420.0,1.067,5.903,1,0
2025-09-04 00:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,5,2,9,0,0,1,19.4,13.4,18.0,0.31,1.41,2188,71,7019,6581,1.067,1,9996.0,30366.0,1.288,6.643,1,0
2025-09-04 01:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,6,2,9,0,0,1,21.0,0.0,16.0,0.09,1.39,2130,83,9996,7758,1.288,1,12275.0,28583.0,2.589,6.547,1,0
2025-09-04 02:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,7,2,9,0,0,1,22.4,9.5,23.4,0.28,2.16,3200,100,12275,4742,2.589,1,13287.0,27312.0,2.762,5.637,1,0
2025-09-04 03:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,8,2,9,0,0,1,22.5,11.0,15.5,0.26,2.2,3200,100,13287,4810,2.762,1,14613.0,27779.0,2.727,5.185,1,0
2025-09-04 04:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,9,2,9,0,0,1,23.6,0.0,17.8,0.1,2.46,3200,100,14613,5358,2.727,1,20779.0,27376.0,3.782,5.045,1,0
2025-09-04 05:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,10,2,9,0,0,1,25.3,0.0,10.9,0.06,2.64,3200,100,20779,5494,3.782,1,23578.0,21410.0,5.12,4.048,1,0
2025-09-04 06:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,11,2,9,0,0,1,25.1,12.6,22.2,0.32,2.75,3200,100,23578,4605,5.12,1,27890.0,16634.0,5.24,3.81,1,0
2025-09-04 07:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,12,2,9,0,0,1,26.6,1.6,15.9,0.11,2.66,3200,100,27890,5323,5.24,1,30411.0,13782.0,6.653,2.589,1,0
2025-09-04 08:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,13,2,9,0,0,1,27.6,14.9,17.6,0.33,2.75,3200,100,30411,4571,6.653,1,32642.0,11200.0,6.933,2.714,1,0
2025-09-04 09:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,14,2,9,0,0,1,27.3,12.5,17.6,0.29,2.74,3200,100,32642,4708,6.933,1,29706.0,9894.0,8.3,1.747,1,0
2025-09-04 10:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,15,2,9,0,0,1,27.9,33.5,17.4,0.62,2.87,3200,100,29706,3579,8.3,1,31420.0,8390.0,5.903,1.623,1,0
2025-09-04 11:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,16,2,9,0,0,1,26.7,0.6,18.6,0.11,2.66,3200,100,31420,5323,5.903,1,30366.0,7001.0,6.643,1.232,1,0
2025-09-04 12:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,17,2,9,0,0,1,27.2,14.0,21.1,0.33,2.75,3200,100,30366,4571,6.643,1,28583.0,6547.0,6.547,0.843,1,0
2025-09-04 13:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,18,2,9,0,0,1,24.5,16.1,26.0,0.39,2.78,3200,100,28583,4366,6.547,1,27312.0,9367.0,5.637,1.372,1,0
2025-09-04 14:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,19,2,9,0,0,1,24.3,11.0,14.3,0.25,2.72,3200,100,27312,4845,5.637,1,27779.0,11271.0,5.185,2.131,1,0
2025-09-04 15:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,20,2,9,0,0,1,23.2,0.0,18.6,0.1,2.66,3200,100,27779,5358,5.185,1,27376.0,12855.0,5.045,2.446,1,0
2025-09-04 16:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,21,2,9,0,0,1,21.0,0.0,14.2,0.08,2.65,3200,100,27376,5426,5.045,1,21410.0,13861.0,4.048,2.571,1,0
2025-09-04 17:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,22,2,9,0,0,1,19.8,0.0,22.4,0.12,2.67,3200,100,21410,5289,4.048,1,16634.0,20149.0,3.81,3.737,1,0
2025-09-04 18:33:27,MAH,Mahabaleshwar Plateau,Hill Station,12000,23,2,9,0,0,1,17.9,19.0,17.6,0.39,2.59,3200,100,16634,4366,3.81,1,13782.0,23814.0,2.589,4.591,1,0
